"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1999:Q4","GenX",2635364,3800380,1024581,395885,947649,255476,577774,599016,1165016,709509,442372,13135
"1999:Q4","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"2000:Q1","Silent",22177268,23862808,5225754,1270146,5367085,5588159,1946247,4465417,1685540,1044235,382682,258623
"2000:Q1","BabyBoom",17488753,21112429,5331487,1360907,4492490,5025181,2054253,2848111,3623676,2713582,728200,181895
"2000:Q1","GenX",2794160,3991192,1074224,416875,1054028,314165,596463,535438,1197032,738914,442883,15235
"2000:Q1","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"2000:Q2","Silent",22290384,23956817,5359903,1263676,5270583,5450085,2127727,4484843,1666433,1043725,375693,247015
"2000:Q2","BabyBoom",17233105,20951367,5548664,1400653,4104156,5152032,1958123,2787739,3718262,2777074,767063,174125
"2000:Q2","GenX",2643888,3906385,1152021,440383,878507,365104,560646,509724,1262497,788306,459015,15176
"2000:Q2","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"2000:Q3","Silent",22639004,24316915,5582918,1279877,5256237,5377972,2261255,4558657,1677911,1057586,373633,246692
"2000:Q3","BabyBoom",17569327,21427568,5786449,1419312,4093496,5322656,2046860,2758794,3858241,2871134,814348,172759
"2000:Q3","GenX",2628352,3915448,1080189,448994,862524,412292,561743,549705,1287096,793091,479092,14913
"2000:Q3","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"2000:Q4","Silent",22699787,24327587,5621517,1252782,4897181,5226363,2510119,4819625,1627801,1044674,356975,226151
"2000:Q4","BabyBoom",17127408,21084546,5979834,1471939,3419280,5342869,2024648,2845976,3957139,2915181,881775,160183
"2000:Q4","GenX",2472811,3848028,1258677,477036,590253,461112,476712,584238,1375217,856929,502517,15771
"2000:Q4","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"2001:Q1","Silent",22828559,24390034,5830440,1232205,4468404,5079547,2705255,5074183,1561475,1037548,324025,199902
"2001:Q1","BabyBoom",16953669,20971763,6321200,1517097,2934807,5307789,2033286,2857585,4018094,2964444,917043,136607
"2001:Q1","GenX",2324368,3746795,1431145,497431,416045,473297,357344,571532,1422427,899368,508657,14403
"2001:Q1","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"2001:Q2","Silent",22772338,24341553,5959743,1240722,4535671,5150837,2543145,4911435,1569215,1041317,327942,199955
"2001:Q2","BabyBoom",18045490,22180345,6531412,1533616,3358944,5537742,2195760,3022872,4134856,3076499,927801,130556
"2001:Q2","GenX",2477909,3964389,1449724,504441,583655,432446,415551,578572,1486480,944384,528506,13591
"2001:Q2","Millenial",0,0,0,0,0,0,0,0,0,0,0,0
"2001:Q3","Silent",22725625,24320369,6165743,1236679,4019836,4954410,2776383,5167318,1594744,1054373,291020,249352
"2001:Q3","BabyBoom",17472820,21767258,6745902,1558008,2706213,5513448,2164727,3078960,4294439,3162175,982420,149843
"2001:Q3","GenX",2044006,3579298,1380409,509863,356214,476235,277275,579301,1535291,985146,534341,15804
"2001:Q3","Millenial",9867,25367,11244,6763,235,64,797,6264,15500,8806,6570,123
"2001:Q4","Silent",22817140,24353908,6153590,1245123,4222755,5101948,2518189,5112303,1536767,1029055,313730,193982
