"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1997:Q2","pct60to80",16.7,18.1,21.5,22.4,10.3,24.5,9.5,15.9,26.8,27.2,29,12.4
"1997:Q2","pct40to60",10.5,11,13.7,15.2,4.5,14.2,6.3,10.3,13.8,12.1,20.6,5.4
"1997:Q2","pct20to40",7.5,7.5,10.3,10.1,3.1,7.3,4.2,8.6,7.5,6.1,12,4.7
"1997:Q2","pct00to20",3.4,3.3,5.4,4.9,0.8,2.5,2.7,3.8,2.8,1.7,6.1,2.2
"1997:Q3","pct99",20,18.1,8.9,10.8,36.6,6,31.6,22.4,6,6,1.1,28.3
"1997:Q3","pct80to99",42.3,42.4,39.8,36.6,45.5,45.4,46.8,38.9,42.9,46.5,30.9,50.7
"1997:Q3","pct60to80",16.5,18,21.5,22.4,10.1,24.6,9.1,15.9,26.8,27,29.6,11.7
"1997:Q3","pct40to60",10.4,10.9,13.8,15.2,4.2,14.2,6.1,10.3,14,12.4,20.6,4.2
"1997:Q3","pct20to40",7.4,7.4,10.4,10.2,3,7.3,4.1,8.7,7.4,6.1,11.9,4
"1997:Q3","pct00to20",3.4,3.3,5.6,4.8,0.6,2.5,2.2,3.9,2.8,1.8,5.9,1.1
"1997:Q4","pct99",20,18.1,9.1,10.6,36.3,5.9,31.7,22.8,6.1,6.1,1.4,28.2
"1997:Q4","pct80to99",42.3,42.4,40.4,36.7,45.4,45.1,46.6,38.6,43,47,30.6,49.6
"1997:Q4","pct60to80",16.6,18,21.2,22.2,10.2,25.2,9.2,15.8,27,27.3,29.4,12.4
"1997:Q4","pct40to60",10.4,10.9,13.7,15.3,4.3,14.3,6.2,10.2,13.8,12,20.8,4.5
"1997:Q4","pct20to40",7.3,7.3,10.1,10.2,3,7.1,4.1,8.7,7.3,5.9,12.1,3.6
"1997:Q4","pct00to20",3.4,3.3,5.5,5,0.7,2.4,2.2,3.9,2.7,1.7,5.7,1.7
"1998:Q1","pct99",20.6,18.6,9,10.7,37,5.9,33.2,22.4,5.9,6,0.3,28.4
"1998:Q1","pct80to99",42.6,42.7,40.3,36.7,45.7,44.6,48.2,39.1,43,46.8,30.5,49.8
"1998:Q1","pct60to80",16.4,17.9,21.3,22.3,10,25.8,8.2,15.5,27.2,27.1,30.9,12.9
"1998:Q1","pct40to60",10,10.5,13.7,15.1,3.9,14.2,5.6,10,13.8,12.3,20.5,4.2
